uid,department_id,department_name,school_kcode,school_name,name,name_hira,created_date,updated_date
2453,2061,理工学部,col-K23002036-0000,慶應義塾大学,管理工学科,かんりこうがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
2454,2061,理工学部,col-K23002036-0000,慶應義塾大学,数理科学科,すうりかがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
2455,2061,理工学部,col-K23002036-0000,慶應義塾大学,物理学科,ぶつりがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
2456,2061,理工学部,col-K23002036-0000,慶應義塾大学,化学科,かがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
2457,2061,理工学部,col-K23002036-0000,慶應義塾大学,システムデザイン工学科,しすてむでざいんこうがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
2458,2061,理工学部,col-K23002036-0000,慶應義塾大学,情報工学科,じょうほうこうがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
2459,2061,理工学部,col-K23002036-0000,慶應義塾大学,生命情報学科,せいめいじょうほうがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
2460,2065,総合政策学部,col-K23002036-0000,慶應義塾大学,総合政策学科,そうごうせいさくがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
2461,2062,環境情報学部,col-K23002036-0000,慶應義塾大学,環境情報学科,かんきょうじょうほうがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
2462,2063,看護医療学部,col-K23002036-0000,慶應義塾大学,看護学科,かんごがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
2463,2066,薬学部,col-K23002036-0000,慶應義塾大学,薬学科,やくがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
2464,2066,薬学部,col-K23002036-0000,慶應義塾大学,薬科学科,やっかがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
2465,1761,先進工学部,col-K23002058-0000,工学院大学,生命化学科,せいめいかがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
2466,1761,先進工学部,col-K23002058-0000,工学院大学,生命化学科,せいめいかがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
2467,1761,先進工学部,col-K23002058-0000,工学院大学,応用化学科,おうようかがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
2468,1761,先進工学部,col-K23002058-0000,工学院大学,応用化学科,おうようかがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
2469,1761,先進工学部,col-K23002058-0000,工学院大学,環境化学科,かんきょうかがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
2470,1761,先進工学部,col-K23002058-0000,工学院大学,環境化学科,かんきょうかがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
2471,1761,先進工学部,col-K23002058-0000,工学院大学,応用物理学科,おうようぶつりがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
2472,1761,先進工学部,col-K23002058-0000,工学院大学,応用物理学科,おうようぶつりがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
2473,1761,先進工学部,col-K23002058-0000,工学院大学,機械理工学科,きかいりこうがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
2474,1761,先進工学部,col-K23002058-0000,工学院大学,機械理工学科,きかいりこうがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
2475,1762,工学部,col-K23002058-0000,工学院大学,機械工学科,きかいこうがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
2476,1762,工学部,col-K23002058-0000,工学院大学,機械工学科,きかいこうがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
2477,1762,工学部,col-K23002058-0000,工学院大学,機械システム工学科,きかいしすてむこうがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
2478,1762,工学部,col-K23002058-0000,工学院大学,機械システム工学科,きかいしすてむこうがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
2479,1762,工学部,col-K23002058-0000,工学院大学,電気電子工学科,でんきでんここうがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
2480,1762,工学部,col-K23002058-0000,工学院大学,電気電子工学科,でんきでんここうがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
2481,1763,建築学部,col-K23002058-0000,工学院大学,まちづくり学科,まちづくりがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
2482,1763,建築学部,col-K23002058-0000,工学院大学,まちづくり学科,まちづくりがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
2483,1763,建築学部,col-K23002058-0000,工学院大学,建築学科,けんちくがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
2484,1763,建築学部,col-K23002058-0000,工学院大学,建築学科,けんちくがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
2485,1763,建築学部,col-K23002058-0000,工学院大学,建築デザイン学科,けんちくでざいんがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
2486,1763,建築学部,col-K23002058-0000,工学院大学,建築デザイン学科,けんちくでざいんがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
2487,1764,情報学部,col-K23002058-0000,工学院大学,情報通信工学科,じょうほうつう信こうがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
2488,1764,情報学部,col-K23002058-0000,工学院大学,情報通信工学科,じょうほうつう信こうがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
2489,1764,情報学部,col-K23002058-0000,工学院大学,コンピュータ科学科,こんぴゅーたかがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
2490,1764,情報学部,col-K23002058-0000,工学院大学,コンピュータ科学科,こんぴゅーたかがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
2491,1764,情報学部,col-K23002058-0000,工学院大学,情報デザイン学科,じょうほうでざいんがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
2492,1764,情報学部,col-K23002058-0000,工学院大学,情報デザイン学科,じょうほうでざいんがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
2493,1764,情報学部,col-K23002058-0000,工学院大学,システム数理学科,しすてむすうりがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
2494,1764,情報学部,col-K23002058-0000,工学院大学,システム数理学科,しすてむすうりがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
2495,1764,情報学部,col-K23002058-0000,工学院大学,情報科学科,じょうほうかがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
2496,1764,情報学部,col-K23002058-0000,工学院大学,情報科学科,じょうほうかがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
2497,1001,文学部,col-K23002069-0000,國學院大學,哲学科,てつがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
2498,1001,文学部,col-K23002069-0000,國學院大學,史学科,しがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
2499,1001,文学部,col-K23002069-0000,國學院大學,日本文学科,にちほんぶんがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
2500,1001,文学部,col-K23002069-0000,國學院大學,中国文学科,ちゅうこくぶんがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
2501,1001,文学部,col-K23002069-0000,國學院大學,外国語文化学科,がいこくごぶんかがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
2502,1004,経済学部,col-K23002069-0000,國學院大學,経済学科,けいざいがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
2503,1004,経済学部,col-K23002069-0000,國學院大學,経営学科,けいえいがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
2504,1002,法学部,col-K23002069-0000,國學院大學,法律学科,ほうりつがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
2505,1003,神道文化学部,col-K23002069-0000,國學院大學,神道文化学科,しん道ぶんかがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
2506,1000,人間開発学部,col-K23002069-0000,國學院大學,初等教育学科,しょとうきょういくがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
2507,1000,人間開発学部,col-K23002069-0000,國學院大學,健康体育学科,けんこうたいいくがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
2508,1000,人間開発学部,col-K23002069-0000,國學院大學,子ども支援学科,こどもしえんがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
2509,1005,観光まちづくり学部,col-K23002069-0000,國學院大學,観光まちづくり学科,かんこうまちづくりがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
2510,959,政経学部,col-K23002092-0000,国士舘大学,政治行政学科,せいちこうせいがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
2511,959,政経学部,col-K23002092-0000,国士舘大学,経済学科,けいざいがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
2512,958,体育学部,col-K23002092-0000,国士舘大学,体育学科,たいいくがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
2513,958,体育学部,col-K23002092-0000,国士舘大学,武道学科,ぶ道がくか,2025-06-25 23:44:19,2025-06-25 23:44:19
2514,958,体育学部,col-K23002092-0000,国士舘大学,スポーツ医科学科,すぽーついかがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
2515,958,体育学部,col-K23002092-0000,国士舘大学,こどもスポーツ教育学科,こどもすぽーつきょういくがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
2516,962,理工学部,col-K23002092-0000,国士舘大学,理工学科,りこうがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
2517,961,法学部,col-K23002092-0000,国士舘大学,法律学科,ほうりつがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
2518,961,法学部,col-K23002092-0000,国士舘大学,現代ビジネス法学科,げんだいびじねすほうがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
2519,960,文学部,col-K23002092-0000,国士舘大学,教育学科,きょういくがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
2520,960,文学部,col-K23002092-0000,国士舘大学,史学地理学科,しがくちりがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
2521,960,文学部,col-K23002092-0000,国士舘大学,文学科,ぶんがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
2522,957,21世紀アジア学部,col-K23002092-0000,国士舘大学,21世紀アジア学科,21せきあじあがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
2523,963,経営学部,col-K23002092-0000,国士舘大学,経営学科,けいえいがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
2524,4219,仏教学部,col-K23002106-0000,駒澤大学,禅学科,ぜんがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
2525,4219,仏教学部,col-K23002106-0000,駒澤大学,仏教学科,ふつきょうがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
2526,4221,文学部,col-K23002106-0000,駒澤大学,国文学科,こくぶんがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
2527,4221,文学部,col-K23002106-0000,駒澤大学,英米文学科,えいべいぶんがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
2528,4221,文学部,col-K23002106-0000,駒澤大学,地理学科,ちりがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
2529,4221,文学部,col-K23002106-0000,駒澤大学,歴史学科,れきしがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
2530,4221,文学部,col-K23002106-0000,駒澤大学,社会学科,しゃかいがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
2531,4221,文学部,col-K23002106-0000,駒澤大学,心理学科,しんりがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
2532,4224,経済学部,col-K23002106-0000,駒澤大学,経済学科,けいざいがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
2533,4224,経済学部,col-K23002106-0000,駒澤大学,商学科,しょうがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
2534,4224,経済学部,col-K23002106-0000,駒澤大学,現代応用経済学科,げんだいおうようけいざいがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
2535,4222,法学部,col-K23002106-0000,駒澤大学,法律学科,ほうりつがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
2536,4222,法学部,col-K23002106-0000,駒澤大学,政治学科,せいちがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
2537,4223,経営学部,col-K23002106-0000,駒澤大学,経営学科,けいえいがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
2538,4223,経営学部,col-K23002106-0000,駒澤大学,市場戦略学科,しばせんりゃくがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
2539,4220,医療健康科学部,col-K23002106-0000,駒澤大学,診療放射線技術科学科,しんりょうほうしゃせんぎじゅつかがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
2540,4218,グローバル・メディア・スタディーズ学部,col-K23002106-0000,駒澤大学,グローバル・メディア学科,ぐろーばる・めでぃあがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
2541,1437,文学部,col-K23002128-0000,実践女子大学,国文学科,こくぶんがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
2542,1437,文学部,col-K23002128-0000,実践女子大学,英文学科,えいぶんがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
2543,1437,文学部,col-K23002128-0000,実践女子大学,美学美術史学科,びがくびじゅつしがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
2544,1438,生活科学部,col-K23002128-0000,実践女子大学,食生活科学科,しょくせいかつかがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
2545,1438,生活科学部,col-K23002128-0000,実践女子大学,生活環境学科,せいかつかんきょうがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
2546,1438,生活科学部,col-K23002128-0000,実践女子大学,生活文化学科,せいかつぶんかがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
2547,1438,生活科学部,col-K23002128-0000,実践女子大学,現代生活学科,げんだいせいかつがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
2548,1436,人間社会学部,col-K23002128-0000,実践女子大学,人間社会学科,じんげんしゃかいがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
2549,1436,人間社会学部,col-K23002128-0000,実践女子大学,現代社会学科,げんだいしゃかいがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
2550,3777,工学部,col-K23002139-0000,芝浦工業大学,機械工学科,きかいこうがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
2551,3777,工学部,col-K23002139-0000,芝浦工業大学,機械機能工学科,きかいきのうこうがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
2552,3777,工学部,col-K23002139-0000,芝浦工業大学,材料工学科,ざいりょうこうがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
2553,3777,工学部,col-K23002139-0000,芝浦工業大学,応用化学科,おうようかがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
2554,3777,工学部,col-K23002139-0000,芝浦工業大学,電気工学科,でんきこうがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
2555,3777,工学部,col-K23002139-0000,芝浦工業大学,情報通信工学科,じょうほうつう信こうがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
2556,3777,工学部,col-K23002139-0000,芝浦工業大学,電子工学科,でんここうがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
2557,3777,工学部,col-K23002139-0000,芝浦工業大学,土木工学科,どもくこうがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
2558,3777,工学部,col-K23002139-0000,芝浦工業大学,情報工学科,じょうほうこうがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
2559,3777,工学部,col-K23002139-0000,芝浦工業大学,先進国際課程,せん進こくさいかてい,2025-06-25 23:44:19,2025-06-25 23:44:19
2560,3775,システム理工学部,col-K23002139-0000,芝浦工業大学,電子情報システム学科,でんこじょうほうしすてむがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
2561,3775,システム理工学部,col-K23002139-0000,芝浦工業大学,機械制御システム学科,きかいせいごしすてむがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
2562,3775,システム理工学部,col-K23002139-0000,芝浦工業大学,環境システム学科,かんきょうしすてむがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
2563,3775,システム理工学部,col-K23002139-0000,芝浦工業大学,生命科学科,せいめいかがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
